ASIN,brand,url,images,title,star,color,color_pic,comment,price_low,price_high,feature
B06W9JNZ7W,Nike,https://www.amazon.com/Nike-Versitile-Basketball-Black-Metallic/dp/B06W9JNZ7W/ref=sr_1_462?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-462,"https://images-na.ssl-images-amazon.com/images/I/41HsLneZ2HL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/411GSQOZseL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41xw0mC0KeL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41LKcJ0QPgL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31Wm-c5FQpL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41mJ44n14dL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41h-SQEL-IL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Men's Air Versitile Ii NBK Basketball Shoe,4.5,"Black/Metallic Dark Grey - Anthracite,Anthracite Black,White,Freq Ball/Game Ryl,Anthracite/Black,Black White Gym Red 002","https://images-na.ssl-images-amazon.com/images/I/41HsLneZ2HL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/01RkTS1%2BMVL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41mQvZGoODL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51rnBujfwCL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/01aw1Zp5gCL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41KMBI4Q4DL._SS36_.jpg",90,"TWD 2,193.07","TWD 4,255.51","織品和合成
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 mid-top 從拱門
							
						
 
							透氣鞋底鞋跟單元提供輕量緩衝效果
							
						
 
							飛電線提供穩定性和鎖定
							
						
 
							優質紡織材質，鞋跟周圍觸感極致柔軟
							
						
 
							橡膠大底，採用改良的斜紋圖案，可抓地力"
B00K2ZKJOK,Nike,https://www.amazon.com/Nike-Hyperrev-Lagoon-Brght-Basketball/dp/B00K2ZKJOK/ref=sr_1_463?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-463,"https://images-na.ssl-images-amazon.com/images/I/51XYYkhIkML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yeye78eVL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31xp80PODpL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yIhQbnhML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/416chk9KkzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Zoom Hyperrev 2015 Men's Basketball Sneaker,4.2,"Lyon Blue/Metallic Silver/Black/White,Black/Metallic Silver,Blue Lagoon/Brght Crmsh/Bl Frc,Black,Black/Pure Platinum/University Red/White,Dove Grey/Classic Charcoal/Hot Lava,Blue,Dove Grey/Hoy Lava-clssc Chrcl,University Red Wolf Grey Black 600,Black/Red/White,black/university red/white/pure platinum","https://images-na.ssl-images-amazon.com/images/I/411v7sbKncL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41GrnDPu2WL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51XYYkhIkML._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41GrnDPu2WL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41IgsZu41oL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41AWH%2BlIINL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/411v7sbKncL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51clTskSX2L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41EAnn4N7jL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41IgsZu41oL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41IgsZu41oL._SS47_.jpg",60,"TWD 3,231.49","TWD 7,287.63","Synthetic
							
						
 
							Rubber sole
							
						
 
							Mesh
							
						
 
							Rubber sole
							
						
 
							Flywire cables integrate with the laces for dynamic stability and lockdown
							
						
 
							Molded TPU heel counter locks your foot in place
							
						
 
							Forefoot Nike Zoom unit for lightweight, responsive cushioning"
B0761YJN7F,Nike,https://www.amazon.com/NIKE-Zoom-Evidence-Mens-908976-400/dp/B0761YJN7F/ref=sr_1_464?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-464,"https://images-na.ssl-images-amazon.com/images/I/41%2BAM7k3LlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/412ar%2B-bL9L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/413lj7tRH8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/4173kcGAWgL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31kAne9-uXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/318C1PiP%2B-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41SvjDVwElL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Mens Zoom Evidence II Basketball Shoes,,,,,"TWD 1,981.91","TWD 3,236.07","Hit the court ready for action in the responsive and reliable Nike Zoom Evidence II basketball sneaker.
							
						
 
							Flywire cables are built into the lower lacing closure for an adjustable and adaptable fit.
							
						
 
							Comfortable padded tongue and collar.
							
						
 
							Nike Zoom Air unit in the forefoot provides lightweight, responsive cushioning.
							
						
 
							Curved rubber outsole aids in smooth transitions."
B07FKD1XGG,Nike,https://www.amazon.com/Nike-Kyrie-Flytrap-Black-White/dp/B07FKD1XGG/ref=sr_1_465?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-465,"https://images-na.ssl-images-amazon.com/images/I/51KRqUgUzYL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31CuPMrTV7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/4175ZxBkx%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41gyfY4cS2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41fJYmHr8tL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41R-i6SpXlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/510yUnSU0rL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Kyrie Flytrap 2,5.0,,,1 位客戶評價,"TWD 2,520.44","TWD 6,056.39","Disrupt the competition with the Nike Men’s Kyrie Flytrap II basketball shoes. These shoes complement Kyrie Irving’s game by providing control, energy return and traction from every angle. DESIGN: Durable screen-printed mesh upper Flexible band over the forefoot to keep you contained while moving in every direction Third eye-inspired design on the rubber outsole External heel clip and padded collar around the ankle to keep you locked in IN-SHOE COMFORT: Nike Zoom cushioning provides a springy,"
B003951CVY,Nike,https://www.amazon.com/NIKE-Kyrie-Mens-Ao8979-600-Size/dp/B003951CVY/ref=sr_1_466?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-466,"https://images-na.ssl-images-amazon.com/images/I/416RDm2atEL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/416RDm2atEL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41iLTb-oN8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41b%2BMJXFUUL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41uD2-j%2ByFL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41roURC-zSL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif","Nike Men's Kyrie Low, Hot Punch/Hot Punch, 9 M US Pink",,,,,"TWD 3,601.09",,
B01N3Q3J8J,Nike,https://www.amazon.com/NIKE-Lunar-Force-Sneakerboot-Little/dp/B01N3Q3J8J/ref=sr_1_467?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-467,"https://images-na.ssl-images-amazon.com/images/I/31Nu0HR3RHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/412bh1gzDJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41JfkvjHh%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31sbrQ8pYRL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31hmpNESp5L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/416hCgAPToL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Men's Lunar Force 1 Duckboot '17,4.5,"Medium Olive/Black-wolf Grey,Dark Obsidian/Dark Obsidian,Ridgerock / Velvet Brown,Cider/Black/Pale Grey,Particle Black / Particle Pink,Metallic Gold/Black/Light Bone,White,Black / Black-anthracite,Dark Grey/Anthracite-Vast Grey,Black/Metallic Silver,Team Red/Team Red,White/White,Black/Black-metallic Silver,Black/Sequoia-sail,Bordeaux/Black,Deep Burgundy/Black,Baroque Brown/Black/Army Olive,Golden Beige/Sail-olive Flak,Black/Metalic Silver,Bordeaux / Black,Black/Black-anthracite,Black / Black-anthracite,Black/White-wolf Grey,Black/Black-Anthracite,Black/Gold/White/British Tan,Linen/Khaki,Bordeaux Black,Medium Olive/Medium Olive/Green,black,Black/White/Gum Light Brown,Black,Black/Anthracite/Black,Black/Black-metalic Silver,Dark Grey/Anthracite-vast Grey,Team Red/Team Red-gum Light Br,Linen/Linen-khaki,Burgundy/Black,Particle Pink,Metallic Gold / Black-light Bone,Cider/Cider-black-pale Grey,Linen/Linen-Khaki,Metallic Gold / Black-Light Bone","https://images-na.ssl-images-amazon.com/images/I/41ebkJSRbfL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41GONlvVadL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41eNIGI0N-L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2Bhj7MThzL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51lCwRKJg%2BL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51PfBs1FJzL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41rzyU-U5DL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41EGMFHMfML._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41XcCyBAV%2BL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41hkR-CvtSL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/31Nu0HR3RHL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41mxfIqC1zL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41pD0GXgETL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ctVNMBXqL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51CJZ702mbL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41QD8wjHimL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41emCQ6atHL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51-XIBvIpWL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41slMS2x3RL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/518HFg5YFEL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/418tmfJWysL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/414QnRdM85L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51CEd0EIyaL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/418tmfJWysL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41jcBWEFJ5L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Vu6boqUhL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/518HFg5YFEL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ldgwKp4yL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/418tmfJWysL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51K-7yJvk1L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41lD%2BcbZjsL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/418tmfJWysL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41pD0GXgETL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41XcCyBAV%2BL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51DxYFACoWL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Vu6boqUhL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41S%2B2WJDWRL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41WMfHG3JaL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51PfBs1FJzL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51VKVwn7gPL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51r1uEAS7tL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/11z0pUynCvL._SS47_.jpg",338,"TWD 2,039.53","TWD 9,350.73","皮革
							
						
 
							Rubber sole
							
						
 
							軸測量大約 High-Top」從拱門
							
						
 
							合成皮革鞋面易於清潔，不必在不愉快的天氣中犧牲風格
							
						
 
							有凹槽的鞋舌可防止卵石進入您的鞋子，讓您整天保持舒適，不會分心。
							
						
 
							金屬孔眼增添獨特風格
							
						
 
							中底的透氣鞋底技術提供輕盈的步伐
							
						
 
							橡膠大底增強牽引力和耐用性"
B07NCQHTJK,Jordan,https://www.amazon.com/Jordan-Metallic-Silver-Leather-Casual/dp/B07NCQHTJK/ref=sr_1_468?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-468,"https://images-na.ssl-images-amazon.com/images/I/41JaoWW3uoL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41G%2B8i9HgJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31DjAO-qINL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31DjAO-qINL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Jordan Kids' Air 1 Ret Hi Prem Hc Gg,4.5,,,360,"TWD 1,635.22","TWD 39,316.42","100% 合成纖維
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							軸測量大約 Mid-Top」從拱門
							
						
 
							真皮、合成皮革或紡織鞋面視顏色而定
							
						
 
							橡膠大底搭配人字紋圖案，抓地力佳
							
						
 
							大底有彈性凹槽，增加靈活性
							
						
 
							透氣，舒適緩衝"
B07KJDRXGS,Jordan,https://www.amazon.com/Jordan-Jumpman-Hustle-Mens-Aq0397-003/dp/B07KJDRXGS/ref=sr_1_469?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-469,"https://images-na.ssl-images-amazon.com/images/I/41dyr6zmC%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41foQxJxPdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41YwL3Nt%2B0L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/419HavE0qYL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41e2ArX43nL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Jordan Jumpman Hustle 男性 Aq0397-003,5.0,,,1 位客戶評價,"TWD 2,291.61","TWD 6,693.45","合成纖維
							
						
 
							品牌：Nike
							
						
 
							款式：
							
						
 
							材質：鞋面／大底
							
						
 
							腳趾款式：
							
						
 
							封口類型："
B07C6B33XP,NIKE,https://www.amazon.com/NIKE-Gravity-White-Black-Running/dp/B07C6B33XP/ref=sr_1_470?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-470,"https://images-na.ssl-images-amazon.com/images/I/41afEWUtzeL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/4197FclNrGL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41vsbVNYACL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif","NIKE Shox Gravity 男款慢跑鞋, 8.5 m 美國",5.0,,,2,"TWD 1,635.55",,"尼龍
							
						
 
							Rubber sole
							
						
 
							100% 正品
							
						
 
							原始包裝"
B00T5MFLE4,Nike,https://www.amazon.com/Basketball-Shoes-742548-090-Platinum-Black/dp/B00T5MFLE4/ref=sr_1_471?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-471,"https://images-na.ssl-images-amazon.com/images/I/41OGys9M2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/411ax4lsndL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31ctdMgV2EL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ChO09QPLL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41P2h1G3gNL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike KD VII AS Mens Basketball Trainers 742548 Sneakers Shoes Kevin Durant,5.0,,,10,"TWD 5,565.33","TWD 7,169.45","Synthetic
							
						
 
							Rubber sole
							
						
 
							軸測量大約 3.25」從拱門
							
						
 
							self-tie Closure"
B071LHB3MV,Under,https://www.amazon.com/Under-Armour-Lightning-Basketball-Black/dp/B071LHB3MV/ref=sr_1_472?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-472,"https://images-na.ssl-images-amazon.com/images/I/418ESqCUszL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41lBgvI6BNL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41H9gto0vHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/416ATbpr6FL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31d0ilgiHBL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/416hEb-naIL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41gmuKE3mVL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour 男式 Lightning 4 籃球鞋，,5.0,,,1 位客戶評價,"TWD 3,238.37",,"合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 mid-top 從拱門
							
						
 
							透氣、輕盈的織布鞋面與模製鞋舌結構，加強版型 & 舒適度
							
						
 
							Webbed 环，速度系带系统延伸过舌，锁定支撑
							
						
 
							模切 EVA 鞋墊提供腳底緩衝與支撐Micro G 中底將緩衝落地變為爆炸性離合器
注塑成型大底與蜘蛛 web 牽引模式，提供卓越的控制和移動的任何方向"
B07KJYDD38,Jordan,https://www.amazon.com/Jordan-Jumpman-White-Concord-Basketball/dp/B07KJYDD38/ref=sr_1_473?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-473,"https://images-na.ssl-images-amazon.com/images/I/31CbWovjcoL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31u8br-B4VL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31Tszw-hXOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31XrSF2Gs8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31fmWOCDm6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Jordan Nike 男款 Jumpman Z 籃球鞋,4.5,,,2,"TWD 3,435.77","TWD 4,581.57","皮革
							
						
 
							Rubber sole
							
						
 
							將傳統繫帶系統替換為包邊拉鍊封口
							
						
 
							所有版本在腳趾處都有穿孔細節，鑽石圖案鑲嵌和 MJ"
B07F8SG3W6,LI-NING,https://www.amazon.com/LI-NING-Essence-Breathable-Lightweight-Sneakers/dp/B07F8SG3W6/ref=sr_1_474?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-474,"https://images-na.ssl-images-amazon.com/images/I/41KUeDE6VjL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Ism8emoJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41P0uxc0PWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/510ympSrgFL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31ibC7NIZ1L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41N-hSKMawL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/61hl2m95FeL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",LI-NING Essence R 男款網眼休閒透氣運動鞋襯裡 Wade Fextile 高筒輕便運動鞋 AGWN023,4.0,"Grey,Black","https://images-na.ssl-images-amazon.com/images/I/41KUeDE6VjL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41x2rtEQN2L._SS47_.jpg",14,"TWD 1,947.86",,"Imported
							
						
 
							材質：內裡籃球鞋的鞋面由 Mono Yarn 和紡織品製成，提供超透氣的健身穿著感受。 鞋底以 EVA 材質製成，耐磨防滑。
							
						
 
							獨特設計：高筒設計，獨特的撞色搭配黑色 Wade 標誌和白色 EVA 鞋底，使用簡單的顏色、時尚和街頭風格，易於搭配，突顯品牌魅力。
							
						
 
							FLEX 外殼：彈性柔軟。 它完美結合了彈性材料與工藝結構，以最佳安排加強鞋面和足部在運動時的貼合度，使得舒適和靈活的 Fre sh 體驗。
							
						
 
							SNEAKERS ADVANTAGES：運動鞋具備吸震、反彈、輕便、穩定、環境控制、耐磨性，是日常生活和運動的最佳選擇。
							
						
 
							滿意保證：全新、100% 正品。 若您因任何原因對我們的 Lining Brand 運動鞋不滿意，我們永遠都會對您負責，因為我們的核心價值是以消費者為導向。"
B07DPX82JB,Champion,https://www.amazon.com/Champion-Black-Clutch-Basketball-Regular/dp/B07DPX82JB/ref=sr_1_475?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569442230&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-475,"https://images-na.ssl-images-amazon.com/images/I/41JbQ%2BokB3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41EGgljzF2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Vm9R4gLBL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/4141vfohpiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Champion 男款離合器套入式籃球鞋,4.3,,,26,,,"Fabric and Mesh
							
						
 
							結合網眼鞋面與透氣襪子
							
						
 
							套入式
							
						
 
							踝部拉環設計，方便穿脫
							
						
 
							加墊鞋墊
							
						
 
							耐磨無痕大底"
