ASIN,brand,url,images,title,star,color,color_pic,comment,price_low,price_high,feature
B075R81FWM,New,https://www.amazon.com/New-Balance-Cross-Country-Running/dp/B075R81FWM/ref=sr_1_35?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-35,"https://images-na.ssl-images-amazon.com/images/I/51da1AMl-aL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/517XSmgQxqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51x78CZPWML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41IcnQS7CeL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ZtQLsifXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/410hnvHiOoL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51jZFsJuzIL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 7v1 越野跑鞋，,3.0,"Black,Black/Black,Yellow/Black","https://images-na.ssl-images-amazon.com/images/I/51da1AMl-aL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51y5yGBmpzL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41K2NbOYEyL._SS36_.jpg",3,"TWD 1,516.56","TWD 3,430.24","合成纖維
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							鞋面上的 3D 網版印刷
							
						
 
							無痕材料應用
							
						
 
							可拆卸尖头"
B079YBKYY3,NIKE,https://www.amazon.com/NIKE-Zoom-Strike-Mens-Aj0189-005/dp/B079YBKYY3/ref=sr_1_36?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-36,"https://images-na.ssl-images-amazon.com/images/I/41NMVfQwN3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE 男款 Zoom Strike 跑步鞋,,,,,"TWD 3,282.83",,"合成纖維
							
						
 
							繫帶封口，Dynamic Flywire 纜線可鎖住雙腳，安全貼合
							
						
 
							前腳墊泡沫和 Zoom Air 提供反應靈敏、能量回彈，每一步
							
						
 
							凸起橡膠吸震，有助於牽引力
							
						
 
							Waffle 圖樣大底搭配抓地力五角形螺帽"
B00AFDH6JA,ASICS,https://www.amazon.com/ASICS-Cross-Freak-Orange-Yellow/dp/B00AFDH6JA/ref=sr_1_37?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-37,"https://images-na.ssl-images-amazon.com/images/I/41qUY23BMHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51%2BfVVgdh6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51g-hdgkrFL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41fjn-6E3oL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41rszJYOm3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41uAAo7GukL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51fi-zbE%2BPL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",ASICS 男裝交叉怪胎鞋,3.6,,,18,"TWD 1,467.53","TWD 2,614.76","合成纖維
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							尺寸：標準尺寸
							
						
 
							鞋面：空氣網／TPU
							
						
 
							本商品特色包括：越野
							
						
 
							Cross Country Spike 鞋 - 非一般跑鞋"
B072J94VPR,Nike,https://www.amazon.com/Flyknit-White-Black-Wolf-Ankle-High-Basketball/dp/B072J94VPR/ref=sr_1_38?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-38,"https://images-na.ssl-images-amazon.com/images/I/41ZB2tf0XBL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51dJuWYoTkL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41osqyZeuYL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31r0vgOqqOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/413YumKxqlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41JUBl8702L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51CiV3Na2XL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Men's Dunk Flyknit Ankle-High Basketball Shoe,4.5,"University Red/White-wolf Grey,Red/Black,White Black 101,White/ Black,Blue/Violet/White,College Navy/Wolf Grey","https://images-na.ssl-images-amazon.com/images/I/511e5hAm6PL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/31gJcRURRFL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/413Z0WoPvWL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ZB2tf0XBL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51v4gFZDFEL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51MQ303LfNL._SS47_.jpg",9,"TWD 1,665.28","TWD 5,413.21","No Material Tag
							
						
 
							Lightweight
							
						
 
							Low Top
							
						
 
							Trainer
							
						
 
							Vietnam"
B0761J9P9Q,Nike,https://www.amazon.com/Nike-880848-614-Bright-Crimson-Running/dp/B0761J9P9Q/ref=sr_1_39?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-39,"https://images-na.ssl-images-amazon.com/images/I/513hN0hOpML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Y3szCXc2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51EkIhw7fOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41bJYOBq6iL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41zLmi6HOQL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/418wCWLlp8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51nKYAmhGWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif","Nike 男款 Zoom Fly SP 輕量運動慢跑鞋, 紅色",,,,,"TWD 2,938.34",,"前腳位置的 Zoom Air 氣墊由隱形的壓力氣囊組成，接觸地面時會繃直以進行緩衝
							
						
 
							鞋墊為全長度中底泡綿，提供有彈性的緩衝效果
							
						
 
							Phylon Wedge 是鞋跟中底的泡棉片，提供輕盈有彈性的緩衝效果"
B075R78H99,New,https://www.amazon.com/New-Balance-Country-Running-Bright/dp/B075R78H99/ref=sr_1_40?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-40,"https://images-na.ssl-images-amazon.com/images/I/41K3JDdR7nL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Naa0BndqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41GH5x57IdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31d%2Bu1mMGrL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41B6DdFWi-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/4196fxO667L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41x9h45fuoL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 9004 越野跑步鞋,4.2,,,4,"TWD 1,604.48","TWD 2,776.55","合成纖維
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							鞋面 3D 網版印刷
							
						
 
							透氣網布
							
						
 
							伯裏託建築
							
						
 
							橡膠外底"
B07MW6GHN3,HEALTH,https://www.amazon.com/HEALTH-Womens-Running-Breathable-Professional/dp/B07MW6GHN3/ref=sr_1_41?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-41,"https://images-na.ssl-images-amazon.com/images/I/51mLZa3GbvL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/411G-BXXrLL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41FjMFIwkAL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41GJf6e7hcL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41DCDKPNDgL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/417y9b8FSVL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/517GxqL-yOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif","HEALTH Track Spike Running Sprint Shoes Track and Field Shoes Mesh Breathable Lightweight Professional Athletic Shoes 5599 Blue & Red for Kids, Boys, Girls,Womens, Mens",4.1,"Blue,Red,Black,Orange","https://images-na.ssl-images-amazon.com/images/I/51zMVFVMOIL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41r5FFeEwnL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51kROLIni4L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/517R4ik1CvL._SS47_.jpg",46,TWD 834.76,"TWD 1,598.27","Rubber sole
							
						
 
							✅ Lightweight & Highly breathable Upper made from mesh, improved durability and superior fit.
							
						
 
							✅ Reduces impact on landing. Heavy duty rubber sole for maximum wear-resistance. Anti-skid, high grip, effectively improving overall speed and control.
							
						
 
							✅ Ideal for short-distanced runners. Works on grass, clay, cinder and tarmac.
							
						
 
							✅ Package: Pair of shoes with 7 loosely fitted spikes pre-installed (Requires Tightening). Extra spikes, tools for spike replacement. Drawstring bag.
							
						
 
							✅ ATTENTION: We kindly suggest that you choose at least one size bigger. Do not worry, if they still don’t fit properly, just contact us to arrange an exchange or return."
B00Q77KVP4,ASICS,https://www.amazon.com/ASICS-Cross-Freak-Country-Spike/dp/B00Q77KVP4/ref=sr_1_42?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-42,"https://images-na.ssl-images-amazon.com/images/I/41tiAz4KHhL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51kX0ePTOGL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51I0wdJkNqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/312sEA72itL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41qQTkYxpaL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41rxrq5LX8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51wBx0KMLML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",ASICS 男款 Cross Freak 2 Cross Country Spike,4.1,"Dusky Green/Hot Orange/Duffel Bag,Black/Fiery Red/Grey,Lime/Turquoise/Black","https://images-na.ssl-images-amazon.com/images/I/41WswZBgtPL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41tiAz4KHhL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41xravxAXmL._SS36_.jpg",43,"TWD 1,467.53","TWD 2,778.18","合成纖維
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							軸測量大約 Low-Top」從拱門
							
						
 
							Trusstic System：減少鞋底單位的重量，同時保留鞋子的結構完整性。"
B00XXFB1IE,ASICS,https://www.amazon.com/ASICS-Long-Jump-Pro-M-Silver/dp/B00XXFB1IE/ref=sr_1_43?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-43,"https://images-na.ssl-images-amazon.com/images/I/513238IxRmL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41B7CZZ12FL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51gUnetZAjL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41vZkiJYPPL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",ASICS 男款跳躍專業運動鞋,4.3,,,9,"TWD 2,057.49","TWD 3,922.14","100% 合成纖維
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							合成皮革鞋面
							
						
 
							Solyte 中底材質比 ASICS 標準 eva 和 speva 輕盈的中底複合物。 還具有增強的緩衝和耐用性
							
						
 
							Pebax 釘板"
B07HMVMYLY,New,https://www.amazon.com/New-Balance-4040v5-Molded-Track/dp/B07HMVMYLY/ref=sr_1_44?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-44,"https://images-na.ssl-images-amazon.com/images/I/414rQaz7IpL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/318KfbKx4SL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31My-0tGI8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/21KplE8uaQL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31BD7o6TRJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31uOf7G3h1L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/4113PMQyttL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif","New Balance Men's 4040v5 Molded Track and Field Shoe, White, 13 M",,,,,"TWD 2,776.55",,"Synthetic
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 mid-top 從拱門
							
						
 
							Track and Field Shoe
							
						
 
							Fabric: Synthetic"
B07B71Z8ZG,New,https://www.amazon.com/New-Balance-Track-Emerald-Black/dp/B07B71Z8ZG/ref=sr_1_45?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-45,"https://images-na.ssl-images-amazon.com/images/I/41TDhb0DK5L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41baTo%2BGCVL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41blOuH-6uL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41rOYtH0GrL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41PdgPqoCYL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41urJioFqDL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41lA2CjSw-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 5k V6 跑鞋,5.0,"Neon Emerald/Black,White/Uv Blue","https://images-na.ssl-images-amazon.com/images/I/41TDhb0DK5L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41lqJhGY2oL._SS36_.jpg",1 位客戶評價,TWD 939.35,"TWD 4,974.91","合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量大約 low-top」從拱門
							
						
 
							工程網
							
						
 
							全長Pebax 板
							
						
 
							無縫材料應用"
B07B71P94T,New,https://www.amazon.com/New-Balance-Verge-Vazee-Track/dp/B07B71P94T/ref=sr_1_46?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-46,"https://images-na.ssl-images-amazon.com/images/I/41VN-%2B1V61L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51oGsq3JokL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51RCIBsPdFL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2BRMvKfTRL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/414UDk2jk5L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41NoSHjHEIL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41a482NontL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance Verge V1 Vazee Track 男鞋,5.0,"Neon Emerald/Black,Dark Mango/Uv Blue","https://images-na.ssl-images-amazon.com/images/I/41XJtFR7JsL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41VN-%2B1V61L._SS36_.jpg",3,"TWD 1,396.61","TWD 4,511.77","合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量大約 low-top」從拱門
							
						
 
							透氣輕盈鞋面，搭配 FantomFit 無車縫覆蓋層，提供極致的合身感受
							
						
 
							8 釘配置
							
						
 
							全長 Pebax 板
							
						
 
							無縫材質"
B07SQ1BPG7,Thestron,https://www.amazon.com/Thestron-Distance-Sneakers-Athletic-Sprinting/dp/B07SQ1BPG7/ref=sr_1_47?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-47,"https://images-na.ssl-images-amazon.com/images/I/41RoPOGv1ZL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41B5oKf7NNL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41oPPNsW5RL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41tU2Y2y59L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41RGVFMZ5%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41wnjnY0-lL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/518NVEtB4EL._SS40_PKmb-play-button-overlay-thumb_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Thestron Track Shoes Spikes 男款 女款 距離 跑步 運動鞋 運動鞋 運動鞋 運動鞋 運動鞋 運動鞋 運動鞋 運動鞋 運動鞋 Spikes 男孩 女孩,4.3,"Black,Gold,White-gold,White-pink","https://images-na.ssl-images-amazon.com/images/I/41hkaMC0oRL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41n07d5GwWL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/419I3%2Bhf3GL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41LF8JkmI8L._SS36_.jpg",8,TWD 980.21,"TWD 1,143.63","運動鞋：超細纖維皮革鞋面在跑步時提供卓越的彈性和靈活性。
							
						
 
							尖刺鞋：1/4不鏽鋼尖峯的超輕鞋使性能比平常持久。
							
						
 
							包裝：金字塔針與扳手和抽繩袋進行方便。
							
						
 
							Track & Field 鞋：我們保證毫無疑問地更換鞋子，如果您有任何問題，請隨時與我們聯絡。
							
						
 
							運動鞋適合彈簧、遠距離跑、跳躍、阻擋、學校訓練等。 專業螺栓幫助您跑得更快，跳得更高。"
B07KYD8DRM,adidas,https://www.amazon.com/adidas-Adizero-Md-B37493-White/dp/B07KYD8DRM/ref=sr_1_48?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964083&rnid=679286011&s=fashion-mens-intl-ship&sr=1-48,"https://images-na.ssl-images-amazon.com/images/I/31W5j4ofFML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31Te2xuyUHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51bDhK%2BvCWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41iRAAOrQDL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41C-4mCWomL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Adizero MD Spike Shoe 中性運動場白色,,,,,"TWD 1,176.64","TWD 3,757.08","Mesh-Synthetic
							
						
 
							脫鉤鞋跟吸震
							
						
 
							鞋底下：5.5 mm (鞋跟：14.5 mm / 前腳：9 mm)
							
						
 
							紡織內襯；合成外底與五尖前腳
							
						
 
							提升中底，提供無與倫比的舒適性和響應能力
							
						
 
							推薦活動：800米，1,500米；用於曲線支撐的不對稱板設計"
B01N59VHPU,Under,https://www.amazon.com/Under-Armour-Speedform-Slingride-Graphite/dp/B01N59VHPU/ref=sr_1_49?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-49,"https://images-na.ssl-images-amazon.com/images/I/41ah%2BeJuYSL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/5191NSv4XiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51PaQjNwpQL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41LhtwybnNL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41L2aElpa0L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yEpnpPRgL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41am9%2BSKYLL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour Men's Speedform Slingride 1.1 Cross-Country Running Shoe,4.2,"Black/White,Graphite (101)/Black,White (100)/White","https://images-na.ssl-images-amazon.com/images/I/41QOg%2BlqBNL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ah%2BeJuYSL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Uy-SSYxZL._SS36_.jpg",47,"TWD 2,156.52","TWD 5,883.21","織品／合成
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							创意 UA SpeedForm 构造模块，精准贴合，消除所有分心
							
						
 
							Threadborne 鞋面提供透氣、壓縮般的貼合度，提供輕盈的方向強度
							
						
 
							Dyneema 是世界上最堅固的纖維，編織成鞋面，極致耐用彈性
							
						
 
							從腳跟到腳趾的無縫壓縮彈弓 比以往更快
							
						
 
							加墊鞋舌以柔軟夾層網布製成 增加舒適感與合身度"
B07G7D2Z6J,Nike,https://www.amazon.com/NIKE-Mens-Zoom-White-Gunsmoke-Atmosphere/dp/B07G7D2Z6J/ref=sr_1_50?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-50,"https://images-na.ssl-images-amazon.com/images/I/31N9QmgNJCL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31McJ0oNT-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31UH3KzxNTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51DRu8avinL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/519UtP0TRVL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/413PM7Cb6yL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41wmjmLpbrL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif","Nike 男款 Zoom Fly SP 輕量運動慢跑鞋, 白色",5.0,,,1 位客戶評價,"TWD 3,219.10",,"合成纖維
							
						
 
							前腳位置的 Zoom Air 氣墊由隱形的壓力氣囊組成，接觸地面時會繃直以進行緩衝
							
						
 
							鞋墊為全長度中底泡綿，提供有彈性的緩衝效果
							
						
 
							Phylon Wedge 是鞋跟中底的泡棉片，提供輕盈有彈性的緩衝效果"
