ASIN,brand,url,images,title,star,color,color_pic,comment,price_low,price_high,feature
B07FQFRVTR,TFO,https://www.amazon.com/Trekking-Outdoor-Sneakers-Breathable-Climbing/dp/B07FQFRVTR/ref=sr_1_158?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-158,"https://images-na.ssl-images-amazon.com/images/I/417R-sQQhdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41lAKixd-zL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/514QSM%2BC3DL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41m6bDHSd7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51CnKvsJynL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51wu9TN%2BdGL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/71-MsC5-mgL._SS40_PKmb-play-button-overlay-thumb_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",TFO 男款戶外健行鞋防滑透氣背包露營跑步運動健行鞋,4.0,"Dark Blue,Deep Gray,Black,Black2,Blue/Orange,Gray/Yellow","https://images-na.ssl-images-amazon.com/images/I/51f5ewhJRyL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/417R-sQQhdL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41c7t%2BqRv1L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41YKkZ5RKzL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41cm0lr1lvL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41g9sAC8NmL._SS47_.jpg",19,TWD 981.79,"TWD 1,702.01","尺寸 -- 請根據您平常穿著的尺寸購買。
							
						
 
							材質 -- 鞋底：橡膠；鞋面：高品質麂皮和高密度牛津網布。
							
						
 
							✺ 時尚 --- 登山鞋的基本款式可以承受時尚演變，並具有耐用性和實用性的兩個主要點，使用特殊製造的耐用圓形繩索和銅扣鞋帶孔，使鞋子更穩定。
							
						
 
							✺ 舒適 -- (1) 透氣、防水鞋面，營造舒適涼爽的環境。 ; (2) 空氣循環內底可以有效緩解足部疲勞，保護腳踝，擺脫腫脹; (3) EVA 中底吸震中層，有效吸收活動中的餘震，減少重量; (4) 防滑大底：飛機輪胎橡膠複合物外底舒適彎曲，防滑。
							
						
 
							â˜…場合 -- 建議用於環境：騎行、登山、背包、健行、旅行、攀岩、跑步、步行、健行、露營和其他戶外運動。 它能夠在長途登山和越野跑之間切換，如果您想要兩者都做，如果您要與一雙鞋子一起旅行，這將是絕佳的選擇！"
B07CZ1KNWS,Salomon,https://www.amazon.com/Salomon-Mens-AMPHIB-Black-White/dp/B07CZ1KNWS/ref=sr_1_159?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-159,"https://images-na.ssl-images-amazon.com/images/I/41SR1MBNMIL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41fM6lXmB8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41MiIkAlKjL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31XeBDsZbSL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31OXEzw%2BsmL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31OsXhM5ZvL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51W-k%2BY%2BDmL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Salomon 男款 Amphib Bold 跑鞋,4.5,"Black/Black/White,Vapor Blue/Navy Blazer/White,White/White/Black","https://images-na.ssl-images-amazon.com/images/I/41SR1MBNMIL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41lJyBvUPrL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ZSIzawtPL._SS36_.jpg",8,"TWD 2,455.29","TWD 3,373.90","合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							全包舒適：透氣、容易調整的 Quicklace 鞋帶，可作為拖鞋或機能鞋穿著，此款鞋款在任何情況下都舒適無比
							
						
 
							透氣性：超透氣網眼讓您的雙腳在炎熱的天氣中保持快樂，並快速乾燥
							
						
 
							便利性：可折疊的鞋跟可讓您將它作為滑動鞋或鞋子穿著，快速的鞋帶可以快速輕鬆地調整合身度"
B073QVYG3Y,Inov-8,https://www.amazon.com/Inov-8-INOV8-Mens-Parkclaw-275/dp/B073QVYG3Y/ref=sr_1_160?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-160,"https://images-na.ssl-images-amazon.com/images/I/41NV9XCEDBL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51jvBbBAuWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51djLDFTWiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Y3INs%2BULL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41FmnMpW%2BVL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41U1c46xNyL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51GjcROBFsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Inov-8 Mens Parkclaw 275,3.6,"Blue Green,Grey/Orange,Black/Blue,Green/Black,Black/Red,Blue/Green","https://images-na.ssl-images-amazon.com/images/I/41y4AmEE%2BAL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41o6%2Bf-gv6L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41lPzOOt2fL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/5176YDnqktL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41NV9XCEDBL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41g4iErInBL._SS36_.jpg",16,"TWD 2,193.07","TWD 5,497.56","Fabric,Manmade
							
						
 
							Imported
							
						
 
							Inov-8 精密貼合 infoInov-8 標準合身資訊"
B07J1WBBWP,Topo,https://www.amazon.com/Topo-Athletic-Ultraventure-Trail-Running/dp/B07J1WBBWP/ref=sr_1_161?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-161,"https://images-na.ssl-images-amazon.com/images/I/41WTea0DkNL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41wpAPT5teL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31aRZVbtW8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Topo Athletic Ultraventure Trail 跑鞋 - 男款,3.0,,,2,"TWD 4,254.20",,"Made in USA or Imported
							
						
 
							Ultraventure 榮獲 Runner 世界編輯者之選獎項，是我們最緩衝的越野跑鞋，靈感來自我們的越野和超級跑鞋。
							
						
 
							我們的 30mm x 25mm 堆疊高度和 5mm 落差採用 3 件式多密度 EVA 中底，在步態週期中提供輕量指導。
							
						
 
							積極的 Vibram XS Trek 大底提供牽引力、耐用性和技術追蹤保護。 完全襯托的鞋舌和耐磨設計的網眼鞋面經過最佳化，透氣性和強度，並具有排水孔，供水釋放和更快乾燥。
							
						
 
							5 公釐抗菌 Ortholite 鞋墊可抵抗壓縮組和異味，獨特貼合的加長器附件使其與我們的彈性尼龍 Topo 加長器完全相容（可選購和另售）。"
B079J6QTL5,Altra,https://www.amazon.com/Altra-Mens-Lone-Trail-Running/dp/B079J6QTL5/ref=sr_1_162?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-162,"https://images-na.ssl-images-amazon.com/images/I/41lkVWlfheL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yV7VHRNKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41kFhqhSL%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31kp0aT6-0L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Altra 男性 Lone Peak 4 中筒網眼越野跑鞋,4.1,"Red,Black","https://images-na.ssl-images-amazon.com/images/I/41lkVWlfheL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ISlq3%2BEuL._SS36_.jpg",50,"TWD 4,254.20","TWD 4,255.84","Fabric
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							腳趾可以放鬆和自然地伸展，提升舒適性和穩定性，以 uphill 登山和下坡風格。
							
						
 
							腳跟與腳掌位於與地面相同的距離，以鼓勵整個腳步跑道的正確、 低衝擊形式。
							
						
 
							能量 - 回饋化合物直接位於腳下，以減少地面衝擊，並在每一步增加彈簧。
							
						
 
							勾環扣環可讓 Gaiter 無肩帶固定裝置，防止碎屑在鞋子下方堆積。定位 Canted 螺桿在金属底下进行策略定位，以提供脚趾抓地力
握把、抓地力和耐用性的完美結合，就像 Boss 一樣在自然地形上用餐
在 A-Bound 與 EVA 中底之間夾層，StoneGuard 透過將石頭轉變成中底，為崎嶇的地形提供彈性的保護，滑順、穩定地滑動"
B01DJ5ZJRQ,New,https://www.amazon.com/New-Balance-481v2-Running-Orange/dp/B01DJ5ZJRQ/ref=sr_1_163?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-163,"https://images-na.ssl-images-amazon.com/images/I/51YSe6hu-pL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Q%2BMRoPUZL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Rd4twetTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41dgqpwOBrL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41MyRQQMHJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/4112cW5P85L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/519tWW4nvFL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 481v2 越野跑鞋,4.2,"Black/Orange,Black/Silver","https://images-na.ssl-images-amazon.com/images/I/51YSe6hu-pL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51KtnuyBvYL._SS36_.jpg",531,"TWD 2,126.28","TWD 4,255.51","織品
							
						
 
							Made in the USA and Imported
							
						
 
							Rubber sole
							
						
 
							注塑成型 EVA 中底
							
						
 
							EVA 鞋墊
							
						
 
							AT tread
							
						
 
							耐力
							
						
 
							無痕大底"
B0714DJ9K6,Under,https://www.amazon.com/Under-Armour-Horizon-Ankle-Anthracite/dp/B0714DJ9K6/ref=sr_1_164?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-164,"https://images-na.ssl-images-amazon.com/images/I/419j2Uyqc4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour 男式 Horizon 50 徒步鞋，,4.3,"Anthracite (100)/Zinc Gray,Tourmaline Teal (300)/Neon Coral","https://images-na.ssl-images-amazon.com/images/I/419j2Uyqc4L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ElVr8sbLL._SS47_.jpg",16,"TWD 1,986.49","TWD 4,255.51","織品和合成
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							輕盈、快乾、透氣網布鞋面 讓您長時間保持乾爽舒適
							
						
 
							超音波焊接鞋跟，耐磨
							
						
 
							焊接的 TPU 鞋頭提供額外的保護多功能的繫帶系統與中足繫帶鎖定功能，提供客製化，安全貼合
萊卡彈性領口，防止碎屑進入。"
B01EY6R72E,Garmont,https://www.amazon.com/Garmont-Trail-Beast-Hiking-Shoes/dp/B01EY6R72E/ref=sr_1_165?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-165,"https://images-na.ssl-images-amazon.com/images/I/51moq-5PzAL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41veLZ7jKFL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/410yamAcRbL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41QYTaA6l8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41C-2l%2BbR4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51G5dPZrkXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Garmont Men's Trail Beast GTX Hiking Shoe,5.0,"Shark,Blue,Dark Brown","https://images-na.ssl-images-amazon.com/images/I/41zjDD0o%2BKL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51moq-5PzAL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51SA7hrrseL._SS36_.jpg",1 位客戶評價,"TWD 3,272.08","TWD 5,727.38","Precise shaping
							
						
 
							The best materials
							
						
 
							Flexibility
							
						
 
							Anatomically directed design"
B07CZ1KBLP,SALOMON,https://www.amazon.com/Salomon-CREST-Stormy-Weather-Bossa/dp/B07CZ1KBLP/ref=sr_1_166?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-166,"https://images-na.ssl-images-amazon.com/images/I/41preaYti7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51IczXZXMWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41m%2Bys5SIpL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31bbA4po7JL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41IegKCeSjL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41MUJkjZbgL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/11zL7xqwCaS._SS40_PKmb-play-button-overlay-thumb_.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",SALOMON Men's X Crest Trail Running Shoe,3.9,"Lead/Stormy Weather/Bossa Nova,Magnet/Black/Monument","https://images-na.ssl-images-amazon.com/images/I/41preaYti7L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41aJCZIrLDL._SS36_.jpg",4,"TWD 3,272.08","TWD 3,273.72","100% Leather
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							Instant comfort: A cushioned, stable fit based on the proven X-Ultra will feel great from the first step to the last mile
							
						
 
							Durability: A durable upper with PU coated leather reinforcement, stands up to the most rugged terrain and wear
							
						
 
							Protection: protective Toe cap and heel counter, as well as reinforcement around the foot, offer protection from rocks and sticks"
B07JJR2C7F,CAMEL,https://www.amazon.com/CAMEL-CROWN-Lightweight-Breathable-Athletic/dp/B07JJR2C7F/ref=sr_1_167?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-167,"https://images-na.ssl-images-amazon.com/images/I/41CTwK-oxzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31JIwb5EqnL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/414NBVRwDpL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41U992-f4AL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/417tyHGYLzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/416yb6B2rzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/A1AxTWqAbUL._SS40_PKmb-play-button-overlay-thumb_.png,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",CAMEL CROWN 男款越野跑鞋輕盈透氣時尚網眼步行運動網球運動休閒運動鞋,4.4,"Black (Male),Grey (Male),Red(female),Indigo Blue(male),Black(female)","https://images-na.ssl-images-amazon.com/images/I/41CTwK-oxzL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/411GXM78JpL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41G5Bj1t4ZL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51pdGQ847OL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41AqjWHO-ML._SS36_.jpg",120,"TWD 1,472.85",,"Imported
							
						
 
							Rubber sole
							
						
 
							透氣網眼鞋面 --- CAMEL CROWN 越野跑鞋採用透氣三層 T 恤鞋面，柔軟有彈性，長時間跑步和步行時保持溫暖乾燥。
							
						
 
							â¥ 防潑水內襯 --- 這些時尚鞋內底的隱形鞋款能有效維持雙腳穩定在搖擺和彈跳中，並降低扭傷的風險。 鞋跟高度較高且較寬，加強穩定性。 ​
							
						
 
							âœ-SLIP & SHOCKPROOF SOLE --- 鞋底由 EVA、橡膠和 TPU 組成，為您在地面上登陸提供絕佳的緩衝效果，並減輕膝蓋的負擔。 堅固的橡膠大底為這些防滑鞋增添特殊抓地力，並有助於在潮濕的表面上抓地地面。 橡膠鞋底為防滑鞋底增添特殊抓地力。
							
						
 
							彈性且時尚設計 --- S 形 TPU 背帶與鞋帶相結合，讓這些運動鞋穩定時尚。 輕盈彈性大底讓您行走無負擔。 ​ 在鞋面周圍波浪線不知不覺地將您變成耀眼的明星，穿上普通運動鞋，成為眾人目光焦點。 ​
							
						
 
							一輩子多用途 --- 這些運動鞋不僅是運動跑鞋，而且是休閒鞋。 適合各種場合，如健身房、跑步、健行、休閒散步、日常穿著、打網球、排球等。 ​"
B01GUF7X12,ASICS,https://www.amazon.com/ASICS-Gel-Sonoma-Running-Carbon-Black/dp/B01GUF7X12/ref=sr_1_168?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-168,"https://images-na.ssl-images-amazon.com/images/I/411EHRsbA7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51FhRczUXrL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51hzmOP06kL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Ll0orah-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Kwgi%2BivWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ssQR-vQVL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51pC-3HmPyL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",ASICS 男款 Gel-Sonoma 3 跑鞋,4.1,"Carbon/Black/Mid Grey,Black Neon Lime 002,Ink Blue/Black/Lemon Curry,Black Shocking Orange 001,Black Sulphur Spring 9089,Thunder Blue/Black/Green Gecko,Ink Blue Black Lemon Curry 4590","https://images-na.ssl-images-amazon.com/images/I/411EHRsbA7L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41xs1FFY8BL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51jSRmmjcAL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41YyR8zN6GL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51qoM64IaKL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41HchDT2QYL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51jSRmmjcAL._SS36_.jpg",181,"TWD 1,307.52","TWD 4,255.51","100% 合成纖維
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							軸測量大約 Low-Top」從拱門
							
						
 
							SpEVA 中底材質：改善反彈特性並減少中底破裂。
							
						
 
							軌跡特異大底：反轉的螺栓可在所有地形上提供上坡和下坡的牽引力。
							
						
 
							後腳 GEL 緩衝系統：減緩衝擊階段中的衝擊，並允許平滑過渡到中間。"
B078WGQY8K,adidas,https://www.amazon.com/adidas-Cloudfoam-Racer-Scarlet-Footwear/dp/B078WGQY8K/ref=sr_1_169?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-169,"https://images-na.ssl-images-amazon.com/images/I/51%2BArHW%2BL8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41sEHeieUAL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Q3y4ptdgL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41E18nH7ETL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31M0Z-nnSWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas 男款 Cf Racer Tr 越野跑鞋,4.4,,,128,"TWD 1,387.40","TWD 2,454.96","合成纖維
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							Cloudfoam 緩衝
							
						
 
							彈性舒適"
B07DVKFX92,New,https://www.amazon.com/New-Balance-Fresh-Running-Magnet/dp/B07DVKFX92/ref=sr_1_170?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569432968&rnid=679286011&s=fashion-mens-intl-ship&sr=1-170,"https://images-na.ssl-images-amazon.com/images/I/41iwXQ4ppnL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51LX6zWg9lL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51zwVtBrgCL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31E5mtr54yL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Pv4YE1jyL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41cheXBslPL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41la-EXIhHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 Gobi V3 Fresh Foam 越野跑鞋,4.0,"Team Red/Magnet,Phantom/Magnet/Gum,Petrol/Flame/Galaxy,Phantom/Magnet","https://images-na.ssl-images-amazon.com/images/I/41iwXQ4ppnL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41HW1P5uvKL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41O6G9JdZ4L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Hyz%2B1hkOL._SS36_.jpg",55,"TWD 1,120.59","TWD 4,906.33","合成纖維
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							軸測量大約 low-top」從拱門
							
						
 
							6 公釐水滴
							
						
 
							設計網眼
							
						
 
							舌頭"
